,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
13506,2,3,446.14,0,1,1,0,2,0,0,0.0,1
13508,6,2,233.34,1,0,1,0,1,0,0,0.0,1
13510,2,4,593.01,0,1,1,1,0,0,0,0.0,0
13511,8,3,453.27,1,1,2,0,2,0,0,0.0,1
13512,2,0,29.99,1,0,1,0,1,0,0,0.0,0
13513,6,0,64.11,0,1,1,0,2,0,0,0.0,0
13514,5,1,174.76,1,0,0,0,2,0,0,0.0,1
13515,4,1,192.51,0,1,1,0,1,0,0,0.0,1
13516,2,0,59.47,0,1,2,1,1,0,0,0.0,1
13518,10,2,242.56,1,1,2,0,2,0,0,0.0,1
13520,1,3,352.37,1,1,2,0,2,0,0,0.0,0
13521,9,3,390.77,0,1,2,0,1,1,0,0.0,1
13522,6,3,468.11,0,1,1,0,0,0,0,0.0,0
13523,6,0,51.74,1,0,2,1,2,0,0,0.0,0
13524,5,1,147.34,0,1,2,0,2,0,0,0.0,1
13526,5,1,113.05,0,1,1,1,1,0,0,0.0,1
13527,10,0,29.99,1,0,2,1,2,0,0,0.0,1
13528,6,1,180.33,1,0,2,0,1,0,0,0.0,1
13530,9,4,723.21,0,1,1,1,1,0,0,0.0,1
13531,5,2,288.23,1,1,1,0,2,0,0,0.0,0
13533,2,3,471.51,0,1,1,0,1,0,0,0.0,1
13534,2,3,372.87,0,1,1,1,2,0,0,0.0,1
13535,11,0,80.86,0,1,1,0,1,0,0,0.0,0
13536,11,0,77.84,0,1,2,1,1,0,0,0.0,0
13537,6,0,29.99,0,1,2,1,1,0,0,0.0,0
13538,1,2,212.45,1,0,2,0,2,1,0,0.0,1
13539,11,1,160.47,0,1,1,0,2,0,0,0.0,1
13541,2,0,54.17,1,0,2,0,2,0,0,0.0,1
13543,3,1,194.41,0,1,1,1,2,0,0,0.0,1
13544,7,3,365.56,1,1,1,1,1,1,0,0.0,1
13545,4,0,39.89,0,1,0,1,1,0,0,0.0,0
13546,3,2,212.72,1,0,2,0,1,0,0,0.0,1
13548,2,5,765.11,1,0,1,1,2,0,0,0.0,0
13550,9,2,271.42,1,1,2,0,2,0,0,0.0,1
13551,5,0,29.99,1,0,1,1,1,0,0,0.0,1
13552,1,4,627.98,1,0,1,1,0,1,0,0.0,1
13553,3,0,29.99,1,0,2,1,2,0,0,0.0,1
13554,4,2,228.04,0,1,2,1,0,0,0,0.0,0
13555,8,0,79.29,1,0,1,1,1,0,0,0.0,0
13557,9,3,358.06,1,0,1,1,2,0,0,0.0,1
13558,10,5,782.01,1,1,0,1,0,0,0,0.0,1
13559,7,0,67.96,1,0,1,0,2,0,0,0.0,0
13561,1,3,482.75,1,0,2,0,0,0,0,0.0,0
13562,1,0,29.99,0,1,0,0,1,0,0,0.0,1
13563,2,0,77.85,1,0,1,0,1,0,0,0.0,0
13564,9,1,170.85,0,1,1,1,1,0,0,0.0,1
13566,10,1,162.79,0,1,2,1,2,1,0,0.0,1
13567,12,0,97.41,0,1,2,1,2,0,0,0.0,1
13572,2,2,265.71,1,1,1,1,2,0,0,0.0,1
13574,1,4,531.06,1,0,1,1,1,0,0,0.0,0
13575,10,1,103.27,1,0,1,1,1,0,0,0.0,0
13576,10,3,423.76,1,1,1,0,0,0,0,0.0,0
13579,9,1,154.94,0,1,2,0,2,0,0,0.0,0
13580,9,2,328.76,1,0,1,1,1,0,0,0.0,1
13582,10,0,29.99,0,1,2,0,1,0,0,0.0,0
13583,3,1,129.22,1,0,2,1,1,0,0,0.0,0
13584,10,0,63.53,1,0,1,0,2,0,0,0.0,1
13585,12,0,56.35,1,0,2,1,2,0,0,0.0,1
13586,3,1,104.74,0,1,0,0,2,0,0,0.0,1
13587,2,1,148.84,1,0,2,0,1,1,0,0.0,1
13588,4,0,34.56,0,1,1,0,2,0,0,0.0,1
13589,9,0,98.16,0,1,1,0,1,0,0,0.0,1
13590,5,1,128.75,0,1,1,0,1,0,0,0.0,0
13591,5,1,185.65,0,1,1,1,1,0,0,0.0,0
13592,1,1,199.95,0,1,2,1,1,1,0,0.0,1
13594,9,3,379.71,1,0,0,0,2,0,0,0.0,1
13596,5,2,246.62,1,1,0,1,1,0,0,0.0,0
13597,5,1,101.37,0,1,2,0,1,1,0,0.0,1
13598,12,2,334.51,0,1,2,0,2,0,0,0.0,0
13600,12,0,55.73,0,1,1,1,1,0,0,0.0,1
13601,11,0,29.99,0,1,2,0,1,0,0,0.0,1
13602,5,2,275.28,1,1,1,1,0,0,0,0.0,0
13603,10,3,474.39,1,0,0,1,1,0,0,0.0,0
13608,6,2,266.39,1,0,2,0,2,0,0,0.0,0
13609,2,1,142.62,1,0,0,1,1,0,0,0.0,1
13611,3,3,399.85,1,1,2,0,1,0,0,0.0,1
13612,5,3,380.57,1,0,2,0,0,0,0,0.0,0
13613,9,1,174.81,1,0,2,0,2,0,0,0.0,1
13614,1,4,501.86,1,1,0,1,2,0,0,0.0,0
13615,8,2,259.34,0,1,2,1,2,0,0,0.0,1
13617,12,0,29.99,1,0,2,1,1,0,0,0.0,1
13618,9,2,219.84,1,1,2,0,1,0,0,0.0,1
13621,4,2,331.88,1,0,0,0,1,0,0,0.0,0
13623,1,2,340.87,0,1,2,0,2,0,0,0.0,0
13624,4,3,407.12,1,1,2,0,2,0,0,0.0,0
13625,10,0,29.99,0,1,2,0,1,0,0,0.0,1
13626,10,0,29.99,1,0,1,0,1,0,0,0.0,1
13627,3,4,733.26,1,1,1,1,2,0,0,0.0,0
13628,3,2,221.4,1,0,0,1,1,0,0,0.0,0
13629,9,3,384.12,1,0,2,0,2,0,0,0.0,0
13630,9,3,356.39,1,0,1,0,0,0,0,0.0,1
13631,6,2,337.11,1,1,1,0,2,1,0,0.0,1
13632,9,2,237.26,0,1,1,0,0,0,0,0.0,1
13634,6,0,41.15,1,0,1,1,2,0,0,0.0,1
13635,2,1,113.73,0,1,1,1,2,0,0,0.0,1
13636,6,2,244.08,1,0,2,0,2,0,0,0.0,1
13637,1,1,160.83,0,1,1,0,2,0,0,0.0,1
13638,6,0,88.53,1,0,2,1,2,0,0,0.0,1
13639,6,0,38.2,0,1,2,0,1,0,0,0.0,1
13641,9,0,44.08,0,1,2,0,2,0,0,0.0,1
13642,12,0,55.36,1,0,2,0,2,0,0,0.0,1
13643,10,1,107.69,1,0,1,0,2,0,0,0.0,1
13644,3,0,29.99,0,1,1,0,1,0,0,0.0,1
13645,4,3,447.6,1,1,1,0,1,0,0,0.0,0
13646,3,0,35.76,1,0,1,0,2,0,0,0.0,0
13647,2,0,29.99,0,1,1,1,1,0,0,0.0,0
13648,5,1,142.38,1,0,0,0,1,0,0,0.0,1
13650,8,4,667.49,0,1,2,1,2,0,0,0.0,0
13651,11,0,29.99,0,1,2,1,2,0,0,0.0,0
13653,3,0,40.34,0,1,1,0,1,0,0,0.0,1
13654,10,3,457.83,1,0,0,0,2,0,0,0.0,1
13655,5,1,128.85,1,0,1,0,1,0,0,0.0,0
13656,9,0,44.26,1,0,1,0,1,0,0,0.0,1
13658,1,2,207.64,1,0,2,0,0,0,0,0.0,1
13660,9,1,170.86,1,0,2,0,2,0,0,0.0,0
13661,7,0,29.99,0,1,0,1,2,0,0,0.0,0
13662,10,0,55.06,0,1,2,1,1,0,0,0.0,0
13663,9,1,110.18,1,0,1,0,2,0,0,0.0,1
13665,12,1,143.56,1,0,1,1,1,0,0,0.0,1
13666,2,0,98.04,0,1,1,1,2,0,0,0.0,1
13667,6,2,311.91,1,0,2,0,2,0,0,0.0,1
13669,7,3,373.0,1,1,2,0,2,0,0,0.0,1
13670,9,0,29.99,1,0,2,0,2,0,0,0.0,1
13671,10,0,66.6,1,0,0,0,2,0,0,0.0,1
13672,1,0,29.99,0,1,1,1,1,0,0,0.0,0
13675,4,2,244.13,0,1,2,0,1,0,0,0.0,1
13677,4,6,1172.96,0,1,1,1,1,0,0,0.0,1
13678,9,0,29.99,1,0,1,0,2,0,0,0.0,0
13679,10,0,29.99,1,0,1,1,1,0,0,0.0,0
13683,7,1,144.73,0,1,1,0,1,0,0,0.0,1
13684,9,0,42.94,0,1,1,0,2,0,0,0.0,0
13685,3,1,165.66,0,1,1,0,2,0,0,0.0,0
13687,10,2,308.55,1,1,1,0,1,0,0,0.0,0
13688,2,3,393.98,1,0,1,0,2,0,0,0.0,0
13690,4,1,159.09,0,1,1,1,2,0,0,0.0,1
13693,2,1,175.94,1,0,1,1,1,0,0,0.0,0
13694,1,2,254.69,1,1,2,0,0,0,0,0.0,0
13695,2,6,1471.31,1,0,1,1,1,1,0,0.0,1
13696,12,1,166.2,0,1,2,1,1,1,0,0.0,1
13698,10,0,29.99,1,0,2,1,1,0,0,0.0,0
13699,1,3,352.4,1,0,2,1,2,0,0,0.0,0
13700,3,1,180.48,1,0,2,1,1,0,0,0.0,0
13706,5,2,212.16,1,0,2,0,1,0,0,0.0,0
13707,8,0,46.87,0,1,2,1,1,0,0,0.0,0
13709,1,0,83.0,0,1,1,1,2,0,0,0.0,0
13710,6,0,29.99,0,1,2,1,2,0,0,0.0,1
13711,9,0,53.62,0,1,1,1,2,0,0,0.0,0
13712,9,0,71.23,1,0,1,0,1,0,0,0.0,0
13714,12,0,52.21,1,0,1,1,1,0,0,0.0,0
13715,1,3,484.06,1,0,1,1,1,0,0,0.0,1
13716,4,0,38.08,1,0,0,1,1,0,0,0.0,0
13719,8,1,138.78,0,1,1,1,1,0,0,0.0,1
13720,9,1,116.29,1,0,0,0,1,0,0,0.0,1
13722,4,0,40.91,1,0,1,1,1,0,0,0.0,1
13723,2,0,97.45,0,1,1,0,2,0,0,0.0,1
13725,10,1,142.14,0,1,1,0,1,0,0,0.0,0
13726,10,0,86.76,1,0,2,0,2,0,0,0.0,1
13727,12,1,187.04,1,0,2,0,1,0,0,0.0,1
13728,5,1,195.64,0,1,1,0,2,0,0,0.0,1
13729,2,1,191.8,1,0,1,1,1,0,0,0.0,1
13731,3,0,67.45,0,1,0,0,2,0,0,0.0,0
13732,5,0,29.99,1,0,2,0,1,0,0,0.0,1
13733,1,1,120.67,1,0,1,0,1,0,0,0.0,0
13735,6,0,49.14,1,0,2,0,2,0,0,0.0,0
13737,3,3,352.17,0,1,1,0,2,0,0,0.0,1
13738,5,6,1024.78,1,0,1,1,2,0,0,0.0,0
13739,8,2,261.45,1,0,1,0,2,0,0,0.0,0
13740,11,0,29.99,0,1,1,0,1,0,0,0.0,0
13741,4,3,460.08,0,1,0,0,1,0,0,0.0,1
13742,4,4,533.62,1,1,2,1,0,1,1,90.42,0
13743,1,4,518.32,1,1,0,1,0,0,0,0.0,0
13744,7,4,679.2,1,1,0,1,0,1,0,0.0,1
13746,11,1,139.37,0,1,2,0,2,0,0,0.0,1
13747,9,2,345.21,1,0,2,0,0,0,0,0.0,0
13748,4,3,378.55,1,0,2,0,2,0,0,0.0,0
13750,4,1,134.54,1,0,2,1,2,0,0,0.0,1
13751,5,2,216.9,1,0,2,1,0,0,0,0.0,1
13752,10,0,29.99,1,0,0,0,2,0,0,0.0,0
13753,2,5,845.74,1,0,1,1,2,0,0,0.0,1
13754,4,1,186.41,1,0,1,1,2,0,0,0.0,1
13755,6,1,196.56,0,1,1,0,2,0,0,0.0,0
13756,11,0,29.99,0,1,2,1,2,0,0,0.0,1
13757,11,0,84.56,0,1,0,1,1,0,0,0.0,1
13759,9,1,117.98,1,0,1,0,2,1,0,0.0,1
13760,6,5,853.43,1,1,1,1,0,0,0,0.0,1
13761,5,0,89.46,0,1,1,0,1,1,0,0.0,0
13763,6,1,156.48,0,1,2,0,1,0,0,0.0,1
13765,11,0,86.05,1,0,1,0,1,1,0,0.0,1
13766,10,2,211.18,0,1,2,0,2,0,0,0.0,1
13769,8,4,551.22,1,0,1,1,2,0,0,0.0,1
13774,1,5,853.67,1,0,2,1,1,0,0,0.0,0
13778,11,2,270.87,1,1,2,1,1,0,0,0.0,0
13780,5,4,545.52,1,1,1,1,0,0,0,0.0,0
13781,5,2,201.81,0,1,0,0,1,0,0,0.0,1
13782,11,0,29.99,1,0,2,1,1,0,0,0.0,1
13784,12,0,47.26,1,0,1,1,1,0,0,0.0,0
13786,3,3,358.84,1,0,1,1,1,0,0,0.0,1
13790,10,1,198.19,0,1,1,1,1,0,0,0.0,1
13791,3,1,167.94,0,1,2,0,1,0,0,0.0,1
13792,1,0,97.04,1,0,2,1,1,0,0,0.0,1
13793,7,1,168.39,1,0,2,0,2,1,0,0.0,0
13796,5,1,197.94,1,0,0,0,2,0,0,0.0,0
13798,10,0,33.91,0,1,2,1,2,0,0,0.0,0
13799,9,2,325.12,0,1,2,0,2,0,0,0.0,0
13800,2,3,486.54,1,0,1,1,2,0,0,0.0,1
13801,1,2,245.67,0,1,1,0,2,0,0,0.0,0
13802,2,3,472.53,1,1,0,0,2,0,0,0.0,0
13804,10,2,250.48,1,0,1,0,0,0,0,0.0,1
13805,6,3,456.22,1,0,2,0,1,0,0,0.0,1
13806,7,3,384.14,0,1,1,0,2,0,0,0.0,1
13810,1,3,417.79,0,1,1,0,0,0,0,0.0,1
13811,6,0,90.24,0,1,2,1,1,0,0,0.0,1
13812,3,2,349.47,0,1,1,0,2,0,0,0.0,0
13813,4,0,29.99,1,0,2,1,2,0,0,0.0,0
13816,12,0,87.61,1,0,1,0,1,1,0,0.0,1
13817,1,3,408.87,0,1,2,0,1,1,0,0.0,1
13819,3,1,148.08,0,1,1,0,1,0,0,0.0,1
13820,3,1,126.01,1,0,2,0,1,0,0,0.0,1
13823,3,2,290.82,0,1,2,1,1,0,0,0.0,1
13824,12,1,190.3,0,1,2,0,1,0,0,0.0,1
13826,2,3,403.7,0,1,2,0,0,1,0,0.0,0
13827,3,4,719.57,1,1,2,1,1,0,0,0.0,1
13829,9,2,238.99,1,0,2,0,0,0,0,0.0,0
13830,4,1,119.58,0,1,1,1,2,0,0,0.0,1
13832,1,2,227.6,0,1,0,1,2,0,0,0.0,1
13834,10,1,190.34,0,1,1,0,2,0,0,0.0,0
13837,2,0,65.92,1,0,1,0,2,0,0,0.0,0
13838,1,3,381.81,1,0,2,0,2,0,0,0.0,0
13840,10,2,213.81,0,1,2,0,1,0,0,0.0,0
13843,6,2,331.64,1,1,2,0,0,0,0,0.0,0
13844,1,4,559.84,0,1,2,1,0,0,0,0.0,1
13845,11,0,44.04,1,0,0,1,1,0,0,0.0,0
13847,12,1,198.53,0,1,2,0,1,0,0,0.0,1
13849,6,1,104.03,1,0,2,1,2,0,0,0.0,1
13850,1,0,29.99,0,1,1,1,1,0,0,0.0,1
13851,1,5,844.11,1,0,1,1,0,0,0,0.0,0
13853,10,2,245.98,0,1,2,1,1,0,0,0.0,1
13856,3,0,51.02,1,0,1,1,2,1,0,0.0,1
13863,10,1,144.97,1,0,0,1,2,0,0,0.0,1
13865,2,0,66.15,0,1,1,0,1,1,0,0.0,1
13866,6,0,29.99,1,0,0,0,1,0,0,0.0,0
13867,9,0,52.25,0,1,2,1,2,0,0,0.0,1
13868,9,0,29.99,0,1,2,0,1,0,0,0.0,1
13869,9,0,29.99,0,1,1,0,1,0,0,0.0,0
13870,12,0,67.77,0,1,1,0,1,0,0,0.0,1
13871,1,0,29.99,1,0,2,0,1,0,0,0.0,0
13873,10,1,117.73,1,0,2,1,1,0,0,0.0,1
13874,11,3,493.47,0,1,1,0,0,0,0,0.0,1
13876,7,4,518.38,1,0,0,1,2,0,0,0.0,0
13878,12,1,170.64,1,0,1,0,1,0,0,0.0,0
13879,4,2,233.93,1,0,2,1,0,0,0,0.0,1
13882,8,3,460.91,1,0,2,0,2,0,0,0.0,1
13883,8,0,74.91,1,0,1,1,1,0,0,0.0,0
13885,1,0,29.99,1,0,2,1,1,0,0,0.0,0
13887,10,0,29.99,0,1,0,1,1,0,0,0.0,0
13888,4,1,148.14,1,0,1,0,2,0,0,0.0,1
13889,2,2,273.82,1,0,2,0,2,1,0,0.0,0
13890,4,0,44.11,1,0,1,1,1,0,0,0.0,0
13891,2,2,244.09,1,0,1,1,0,0,0,0.0,1
13893,2,4,695.11,1,1,0,1,2,1,0,0.0,1
13894,10,0,51.4,0,1,1,1,2,0,0,0.0,0
13896,7,2,225.99,1,0,2,0,1,0,0,0.0,0
13897,11,4,710.53,0,1,2,1,1,0,0,0.0,0
13900,11,0,41.63,1,0,2,0,1,0,0,0.0,0
13901,1,4,647.72,0,1,2,1,0,1,0,0.0,1
13903,11,2,215.75,0,1,0,0,2,0,0,0.0,0
13904,4,1,120.47,1,0,2,0,1,1,0,0.0,0
13906,4,0,76.61,0,1,1,1,1,0,0,0.0,0
13908,3,0,29.99,1,0,2,1,2,0,0,0.0,1
13909,8,1,153.05,0,1,2,0,2,0,0,0.0,1
13910,6,3,452.96,1,1,1,0,1,1,0,0.0,0
13912,10,2,224.37,1,0,1,1,1,0,0,0.0,0
13913,4,0,55.14,1,0,2,1,2,0,0,0.0,1
13914,6,0,36.52,1,0,1,0,1,0,0,0.0,0
13915,11,0,66.19,1,0,2,1,2,0,0,0.0,1
13916,2,2,337.47,0,1,1,0,1,0,0,0.0,0
13917,6,0,62.33,1,0,1,1,2,0,0,0.0,1
13918,10,3,477.45,0,1,1,0,0,0,0,0.0,1
13919,3,2,267.76,1,1,2,1,2,0,0,0.0,0
13922,11,0,29.99,1,0,1,1,2,0,0,0.0,1
13924,10,2,291.64,0,1,2,0,1,0,0,0.0,0
13925,6,2,202.92,1,1,0,1,2,0,0,0.0,1
13926,2,0,61.76,1,0,1,0,2,0,0,0.0,0
13929,5,0,56.3,1,0,2,0,2,0,0,0.0,0
13931,6,2,259.98,1,0,1,1,1,0,0,0.0,0
13932,3,1,100.98,1,0,1,0,2,0,0,0.0,1
13935,10,0,48.12,0,1,2,0,2,1,0,0.0,1
13936,8,2,336.95,0,1,2,0,0,0,0,0.0,1
13937,5,0,42.89,1,0,2,1,1,0,0,0.0,1
13938,7,0,82.81,1,0,2,1,1,0,0,0.0,0
13941,7,1,105.52,0,1,1,1,2,0,0,0.0,0
13943,4,2,217.52,1,0,0,0,1,0,0,0.0,1
13944,10,2,270.29,1,0,2,1,1,0,0,0.0,1
13945,2,1,198.89,1,0,1,1,2,0,0,0.0,0
13946,5,0,68.62,1,0,1,0,2,0,0,0.0,0
13947,5,4,513.06,1,1,1,1,0,0,0,0.0,1
13951,6,1,196.05,1,0,1,0,1,0,0,0.0,1
13952,2,0,69.35,1,0,2,1,1,0,0,0.0,0
13953,9,2,327.43,0,1,1,1,0,0,0,0.0,1
13954,1,1,144.9,1,0,0,1,2,0,0,0.0,1
13955,7,2,318.33,0,1,1,0,0,0,0,0.0,0
13956,6,2,288.39,0,1,2,0,2,0,0,0.0,1
13957,6,0,29.99,0,1,2,0,1,0,0,0.0,0
13959,12,3,468.81,1,0,0,0,0,0,0,0.0,1
13960,4,3,444.94,0,1,1,1,0,0,0,0.0,1
13961,2,0,29.99,0,1,0,0,1,0,0,0.0,1
13962,9,2,242.62,1,0,2,0,1,0,0,0.0,0
13963,9,0,40.44,1,0,2,0,2,0,0,0.0,0
13964,3,3,446.05,1,0,1,0,1,0,0,0.0,0
13967,5,1,175.8,0,1,2,1,1,0,0,0.0,1
13968,4,1,175.97,1,0,2,0,1,0,0,0.0,1
13969,11,3,425.25,0,1,1,0,1,0,0,0.0,1
13970,4,0,99.75,1,0,1,0,1,0,0,0.0,1
13971,5,1,167.25,0,1,2,0,1,0,0,0.0,1
13973,5,0,29.99,1,0,1,0,2,0,0,0.0,1
13974,3,2,327.62,1,0,2,0,0,0,0,0.0,1
13975,5,1,126.53,1,0,1,0,1,1,0,0.0,1
13977,5,2,263.92,1,1,1,1,2,0,0,0.0,1
13978,2,2,246.67,1,1,1,1,2,1,0,0.0,1
13979,8,0,29.99,1,0,2,0,2,0,0,0.0,0
13981,10,0,64.67,0,1,0,1,1,1,0,0.0,1
13983,11,0,29.99,1,0,1,0,1,0,0,0.0,0
13984,10,0,33.31,0,1,1,1,2,1,0,0.0,0
13985,10,1,142.67,1,0,1,0,2,0,0,0.0,1
13987,8,1,191.07,0,1,2,0,1,0,0,0.0,1
13989,3,2,307.27,0,1,2,0,2,0,0,0.0,1
13990,7,1,107.32,1,0,2,0,1,0,0,0.0,1
13991,11,0,77.52,0,1,1,1,2,0,0,0.0,0
13992,1,2,289.75,0,1,0,1,0,0,0,0.0,0
13994,10,2,293.52,1,1,0,0,1,1,0,0.0,1
13998,10,2,332.8,1,0,2,0,2,1,0,0.0,1
13999,5,1,129.48,0,1,1,1,1,0,0,0.0,0
14000,2,2,237.73,1,1,1,1,0,0,0,0.0,0
14001,6,4,623.15,0,1,2,1,2,1,0,0.0,0
14002,5,2,268.33,1,0,1,1,2,0,0,0.0,1
14005,8,0,81.92,1,0,2,0,2,0,0,0.0,1
14007,10,0,29.99,1,0,2,1,2,0,0,0.0,1
14008,4,1,101.44,0,1,1,1,1,0,0,0.0,1
14009,7,0,29.99,1,0,0,0,2,0,0,0.0,0
14010,6,0,29.99,1,0,1,0,1,0,0,0.0,1
14011,12,1,159.86,1,0,2,1,2,0,0,0.0,1
14013,4,3,464.45,0,1,2,0,2,1,1,36.18,0
14014,10,2,241.05,0,1,2,1,0,0,0,0.0,1
14016,7,1,151.28,0,1,2,0,1,1,0,0.0,0
14019,9,3,498.51,1,0,1,0,2,0,0,0.0,1
14020,2,1,113.43,0,1,2,0,1,0,0,0.0,0
14021,10,1,175.39,1,0,0,0,1,0,0,0.0,0
14022,11,2,347.96,0,1,1,0,1,1,0,0.0,0
14023,2,6,1089.43,1,1,0,1,0,0,0,0.0,0
14024,5,4,560.76,0,1,0,1,0,1,0,0.0,1
14028,2,0,39.23,0,1,2,0,1,0,0,0.0,0
14029,9,0,45.75,1,0,1,0,2,0,0,0.0,0
14030,2,1,182.07,0,1,2,0,1,1,0,0.0,1
14031,4,0,62.67,0,1,2,0,2,0,0,0.0,0
14032,5,0,34.05,0,1,2,0,2,1,0,0.0,1
14033,10,0,93.47,1,0,1,0,2,0,0,0.0,0
14035,11,2,207.28,1,0,1,1,1,0,0,0.0,0
14038,9,0,74.55,1,0,2,0,1,0,0,0.0,0
14039,9,2,226.39,1,0,0,1,2,0,0,0.0,1
14040,9,0,29.99,1,0,1,1,1,0,0,0.0,0
14041,11,4,587.18,0,1,0,1,2,0,0,0.0,0
14042,9,1,145.45,1,0,2,0,1,0,0,0.0,0
14043,2,2,304.95,0,1,1,0,0,0,0,0.0,1
14046,11,0,39.24,1,0,1,0,2,0,0,0.0,0
14047,9,1,155.76,1,0,2,0,2,0,0,0.0,0
14048,1,2,311.55,0,1,0,0,1,0,0,0.0,0
14051,10,1,157.66,0,1,2,0,1,0,0,0.0,1
14052,9,1,125.43,1,0,2,1,1,0,0,0.0,1
14053,8,2,202.52,1,0,0,0,2,0,0,0.0,0
14054,9,0,57.89,1,0,0,0,1,0,0,0.0,0
14055,11,3,419.33,0,1,2,0,0,0,0,0.0,1
14056,1,0,37.64,1,0,2,0,1,0,0,0.0,1
14057,5,0,29.99,1,0,2,0,2,0,0,0.0,0
14058,11,2,203.56,1,1,2,0,2,1,0,0.0,0
14061,8,1,151.14,1,0,0,0,1,0,0,0.0,0
14062,5,1,134.53,0,1,1,0,1,0,0,0.0,1
14063,5,0,67.69,0,1,2,1,1,0,0,0.0,1
14064,10,0,49.82,1,0,2,1,2,0,0,0.0,1
14065,2,0,29.99,1,0,2,0,1,0,0,0.0,0
14066,8,4,707.27,0,1,1,1,0,0,0,0.0,1
14068,3,5,805.57,1,0,2,1,1,0,0,0.0,0
14069,6,3,429.59,0,1,1,0,2,0,0,0.0,1
14070,6,0,59.38,0,1,2,1,2,0,0,0.0,0
14071,2,1,179.02,0,1,2,0,1,0,0,0.0,1
14072,5,2,241.01,1,1,2,0,2,0,0,0.0,1
14073,3,1,102.71,1,0,1,0,2,1,0,0.0,0
14074,2,0,50.07,0,1,2,0,2,0,0,0.0,0
14075,4,1,112.79,1,0,2,1,1,0,0,0.0,1
14076,9,0,84.08,1,0,2,0,1,0,0,0.0,1
14077,8,0,41.67,1,0,2,0,1,0,0,0.0,1
14078,8,0,43.19,0,1,1,1,1,0,0,0.0,1
14079,5,1,158.97,0,1,2,1,1,1,0,0.0,0
14080,9,1,118.03,1,0,2,0,1,0,0,0.0,0
14081,9,0,29.99,1,0,2,1,1,0,0,0.0,0
14083,9,0,41.14,0,1,2,1,1,0,0,0.0,1
14084,6,1,148.39,1,0,2,0,1,0,0,0.0,1
14085,4,0,29.99,0,1,2,1,1,0,0,0.0,0
14086,1,1,120.97,0,1,1,0,2,0,0,0.0,0
14087,9,3,365.59,1,1,0,0,0,1,1,29.99,1
14088,6,0,85.84,1,0,1,0,2,0,0,0.0,1
14089,2,4,737.07,1,0,2,1,0,0,0,0.0,1
14094,2,3,389.51,1,0,2,1,1,0,0,0.0,0
14096,7,2,299.89,0,1,2,1,2,0,0,0.0,1
14097,2,2,222.36,1,1,1,0,1,0,0,0.0,1
14099,10,2,228.73,1,0,1,0,1,0,0,0.0,1
14100,4,1,179.96,0,1,2,0,2,0,0,0.0,0
14101,7,1,185.66,0,1,0,1,1,0,0,0.0,1
14103,1,2,336.72,0,1,2,0,1,0,0,0.0,1
14104,1,0,59.78,1,0,2,1,1,0,0,0.0,1
14105,8,0,88.31,0,1,2,1,1,0,0,0.0,1
14106,1,1,153.78,0,1,2,0,2,0,0,0.0,1
14107,5,4,511.77,0,1,2,1,2,0,0,0.0,1
14108,1,1,138.65,0,1,0,1,1,0,0,0.0,1
14109,1,1,155.24,1,0,2,0,1,1,0,0.0,0
14112,10,0,44.73,0,1,2,1,1,0,0,0.0,0
14114,11,1,196.94,0,1,2,0,2,0,0,0.0,0
14115,7,2,305.77,0,1,2,0,1,0,0,0.0,1
14117,7,4,648.8,1,1,1,1,1,1,0,0.0,1
14120,2,4,541.23,1,0,2,1,2,0,0,0.0,0
14121,10,0,72.97,1,0,2,1,1,0,0,0.0,1
14122,3,0,29.99,0,1,1,0,2,1,0,0.0,0
14123,4,0,61.38,1,0,2,0,1,1,0,0.0,1
14126,8,2,247.7,0,1,0,0,1,1,0,0.0,1
14128,4,0,29.99,0,1,1,1,2,0,0,0.0,1
14129,6,0,44.32,0,1,2,0,2,1,1,97.92,0
14130,1,2,278.21,0,1,1,1,1,0,0,0.0,1
14131,1,2,348.28,1,0,1,1,1,0,0,0.0,1
14134,5,0,29.99,0,1,1,0,1,1,0,0.0,1
14136,9,1,178.46,0,1,2,0,2,0,0,0.0,1
14137,6,1,123.53,1,0,0,0,1,1,1,167.45,0
14138,4,0,29.99,1,0,2,1,1,0,0,0.0,1
14139,8,0,29.99,1,0,2,1,1,0,0,0.0,0
14141,11,0,62.18,1,0,1,0,2,0,0,0.0,0
14142,3,2,227.11,1,0,0,0,0,0,0,0.0,1
14143,9,1,109.21,1,0,1,0,1,0,0,0.0,0
14144,5,0,78.3,1,0,2,1,2,0,0,0.0,0
14146,11,1,108.26,1,0,1,1,1,0,0,0.0,0
14147,3,2,339.76,1,1,1,0,0,0,0,0.0,0
14148,4,2,324.45,0,1,2,0,0,0,0,0.0,1
14149,8,0,29.99,0,1,2,1,1,0,0,0.0,1
14150,4,1,133.06,1,0,1,1,1,0,0,0.0,1
14151,4,0,55.09,1,0,1,1,2,0,0,0.0,1
14152,3,1,121.27,1,0,0,0,2,0,0,0.0,1
14153,10,3,438.12,0,1,1,1,2,0,0,0.0,0
14155,2,1,156.41,1,0,1,0,1,0,0,0.0,1
14156,3,0,59.93,1,0,1,0,2,0,0,0.0,0
14157,1,1,105.19,1,0,1,0,1,0,0,0.0,1
14159,11,1,102.91,0,1,2,1,1,0,0,0.0,1
14160,2,0,48.71,1,0,1,0,2,0,0,0.0,0
14162,9,0,44.12,0,1,0,0,1,0,0,0.0,1
